"id","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
12508,"02/14/15 15:32",19.945,36.2,31,514,0.005222834,0
6342,"02/09/15 3:32",19.39,26.7,0,478,0.003712727,0
4232,"02/07/15 16:21",21,19.66,24,440.25,0.003016681,0
16390,"02/17/15 8:13",20.6,30.39,0,779.5,0.004560932,0
13555,"02/15/15 8:58",20.55,29.89,130,617,0.004471443,0
7152,"02/09/15 17:02",22.1,38.9725,433,2008.25,0.006431487,1
7766,"02/10/15 3:16",20.29,32.9,0,450.5,0.004846247,0
9101,"02/12/15 6:45",20.6,22.495,0,627.6666667,0.003369631,0
808,"02/05/15 7:18",20.7,22.6,0,456,0.003406491,0
3076,"02/06/15 21:06",20.2,19.1,0,445,0.002788679,0
660,"02/02/15 22:59",20.76,22.35666667,0,454,0.003382159,0
627,"02/02/15 22:25",20.7675,22.5,0,460.25,0.003405542,0
4645,"02/07/15 23:15",19.6,28.89,0,444.5,0.004072399,0
11735,"02/14/15 2:38",19.79,36.4,0,506.75,0.005201278,0
408,"02/05/15 0:38",21.16666667,25.35666667,0,450.3333333,0.003936616,0
4742,"02/08/15 0:52",19.5,30,0,439.5,0.004203543,0
1047,"02/05/15 11:17",22.2,26.6,449.5,1075.5,0.004402265,1
5154,"02/08/15 7:44",19.2,31.2,0,435.5,0.004291395,0
14441,"02/15/15 23:44",20.29,29.7,0,733,0.004371566,0
12507,"02/14/15 15:30",19.89,36.2,31,518.5,0.005204911,0
11149,"02/13/15 16:53",21.7,31.7,444,627.5,0.00509428,1
10084,"02/12/15 23:08",21,26.05,0,568,0.00400349,0
10423,"02/13/15 4:46",20.89,24.2,0,572.5,0.003692263,0
14567,"02/16/15 1:51",20.39,27.79,0,853,0.00411409,0
10134,"02/12/15 23:57",21,25.2,0,566,0.003872044,0
11872,"02/14/15 4:56",19.65,37.3,0,500.5,0.00528446,0
1303,"02/05/15 15:33",22.5,27.6,436.5,1076.25,0.004653759,1
8418,"02/11/15 19:21",21.1,29.795,0,528,0.004611738,0
9917,"02/12/15 20:21",21.2,27.995,0,559,0.004358051,0
2087,"02/03/15 22:46",20.89,25.4175,0,573,0.003879179,0
2868,"02/06/15 17:38",21.6,21.29,433,838.75,0.003391267,1
1786,"02/03/15 17:44",22.7,30.7,433,1299.666667,0.005244647,1
14855,"02/16/15 6:39",20.39,25,0,807.5,0.003698596,0
1073,"02/03/15 5:51",20.29,22.7,0,434,0.003335705,0
16618,"02/17/15 12:02",21.6,32.7,438,1207,0.005224021,1
3201,"02/06/15 23:10",20,18.79,0,433,0.002709321,0
694,"02/05/15 5:23",20.89,23.5,0,443.5,0.003584847,0
10510,"02/13/15 6:14",20.7,25.29,0,546,0.00381444,0
9763,"02/12/15 17:47",21.89,28.1,0,614,0.004564614,0
1851,"02/06/15 0:40",20.2,20.89,0,446,0.003051308,0
14095,"02/15/15 17:58",20.5,32.7,0,680,0.004879923,0
16033,"02/17/15 2:17",19.89,30.39,0,712.5,0.004363676,0
892,"02/05/15 8:42",21.39,24.29,429,742,0.003822332,1
10310,"02/13/15 2:54",20.945,24.4,0,583,0.003735652,0
16202,"02/17/15 5:06",20.5,30.29,0,738.5,0.004517659,0
1249,"02/03/15 8:48",20.87333333,24.775,441,694.8333333,0.003776628,1
8408,"02/11/15 19:12",21.2,29.76,0,571.6666667,0.00463486,0
598,"02/02/15 21:56",20.79,22.6,0,466.75,0.003425529,0
2586,"02/06/15 12:55",21.65,20.05,60.75,753.5,0.003202565,0
2709,"02/06/15 14:58",22.2,21.34,528.75,888.25,0.003526806,1
1027,"02/05/15 10:57",22.075,26.365,464,1039.5,0.004329763,1
2068,"02/06/15 4:18",20.39,18.7,0,435.5,0.002762411,0
1057,"02/05/15 11:26",22.16666667,26.85666667,444,1077,0.004435966,1
3558,"02/07/15 5:08",19.79,19.39,0,445,0.002759896,0
1206,"02/03/15 8:05",20.56,24.39,405,568.2,0.003646103,1
11822,"02/14/15 4:06",19.7,36.5,0,502.5,0.005186391,0
8272,"02/11/15 16:56",21.89,30.39,433,788,0.00493956,1
10728,"02/13/15 9:52",22.55,24.8675,734,574.25,0.004202749,1
7915,"02/10/15 5:44",20.1,33.09,0,447,0.004817065,0
16741,"02/17/15 14:05",21.79,33.96666667,429,1203,0.005492129,1
304,"02/04/15 22:53",21.29,25.7,0,469,0.004020769,0
1404,"02/05/15 17:13",22.29,25.5,433,1001.5,0.004242321,1
17742,"02/18/15 6:46",20.79,26.7,0,1479.5,0.004051023,0
1092,"02/03/15 6:10",20.26,22.76,0,435.6666667,0.00333834,0
16300,"02/17/15 6:43",20.5,30.39,0,762,0.004532682,0
17378,"02/18/15 0:42",20.89,28.65,0,1774,0.004375989,0
15703,"02/16/15 20:47",20.39,30.29,0,722.5,0.004486865,0
2658,"02/04/15 8:17",20.87333333,25.275,433,646,0.003853318,1
4058,"02/07/15 13:27",23,16.79,199,441,0.002910079,0
17268,"02/17/15 22:52",20.79,31.1,0,1501.5,0.004723677,0
3820,"02/07/15 9:29",20.39,19.03333333,173.3333333,456,0.002811874,0
17731,"02/18/15 6:35",20.79,26.6,0,1475,0.004035752,0
16000,"02/17/15 1:44",20,30.2,0,725,0.004366072,0
17618,"02/18/15 4:41",20.79,26,0,1511,0.003944142,0
1385,"02/05/15 16:54",22.29,26.2425,442.5,1051,0.004366714,1
16264,"02/17/15 6:08",20.39,30.5,0,734,0.004518198,0
211,"02/04/15 21:21",21.5,26,0,493,0.00412105,0
3758,"02/07/15 8:28",19.675,19.5,6,453,0.002755792,0
3780,"02/07/15 8:50",19.675,19.4725,31,455,0.002751889,0
16415,"02/17/15 8:38",20.56666667,30.5,301,785.6666667,0.004568094,1
10513,"02/13/15 6:16",20.7,25.5,0,547,0.00384631,0
13346,"02/15/15 5:30",20.1,32.29,0,565,0.004699725,0
16823,"02/17/15 15:27",22.15,34.2,439,1426,0.005654119,1
2042,"02/03/15 22:01",21,25.89,0,594,0.003978743,0
1388,"02/03/15 11:06",22,28.29,528,1198.5,0.004626889,1
10424,"02/13/15 4:47",20.89,24.55,0,573,0.003745985,0
2040,"02/03/15 21:59",21,25.89,0,596,0.003978743,0
15865,"02/16/15 23:29",20.15,30.55,0,708,0.004458536,0
4962,"02/08/15 4:32",19.29,31.29,0,439,0.00432823,0
1571,"02/03/15 14:10",23.29,26.05916667,558.3,921.4,0.004609024,1
1972,"02/06/15 2:42",20.5,19.39,0,436,0.002884419,0
3242,"02/06/15 23:51",19.89,18.745,0,438,0.002684364,0
9245,"02/12/15 9:08",21.575,24.2,494,939.25,0.00385174,1
1337,"02/03/15 10:15",21.7,27.89333333,484,1086.666667,0.004478133,1
12906,"02/14/15 22:09",19.89,35.7,0,523,0.005132426,0
12806,"02/14/15 20:30",19.89,35.4,0,529,0.005088944,0
12097,"02/14/15 8:41",19.89,36.7225,10.5,503.25,0.005280674,0
14399,"02/15/15 23:03",20.2,30.39,0,727,0.004448856,0
17238,"02/17/15 22:21",20.85666667,31.85666667,0,1419.666667,0.004859553,0
14731,"02/16/15 4:34",20.39,26,0,800.5,0.003847455,0
11378,"02/13/15 20:42",20.5,31.5,0,508.5,0.00469949,0
569,"02/02/15 21:28",20.89,22.89,0,483,0.003491271,0
1327,"02/03/15 10:06",21.6,27.56666667,472.3333333,1044,0.004398142,1
9149,"02/12/15 7:33",20.55,22.29,0,693.5,0.003328425,0
3961,"02/07/15 11:51",22.76,17.6,344.3333333,450,0.0030069,0
1508,"02/03/15 13:07",23.2,25.945,653.1666667,992.5,0.004563616,1
10551,"02/13/15 6:55",21,25.1,0,525,0.003856584,0
3830,"02/07/15 9:40",20.7,18.9175,215,454.5,0.002848886,0
13155,"02/15/15 2:19",20,34.4,0,545.5,0.004978134,0
11707,"02/14/15 2:10",19.79,36.09,0,503,0.005156614,0
276,"02/04/15 22:25",21.32333333,25.7,0,480.3333333,0.004029049,0
16194,"02/17/15 4:58",20.5,30.29,0,735,0.004517659,0
17349,"02/18/15 0:13",20.84,29.2,0,1255.5,0.004446798,0
3611,"02/07/15 6:01",19.7,19.39,0,446,0.002744454,0
2828,"02/06/15 16:58",21.79,22.05,444,961.5,0.003554292,1
10024,"02/12/15 22:08",21.05,27.745,0,567,0.00427899,0
7966,"02/10/15 6:36",20.15,33.09,0,446,0.004832109,0
1656,"02/05/15 21:26",20.89,20.1,0,472,0.003063633,0
4342,"02/07/15 18:11",20.39,22.245,0,433,0.003288856,0
7632,"02/10/15 1:01",20.29,32.96666667,0,482,0.004856144,0
6450,"02/09/15 5:19",19.445,26.745,0,460.5,0.003731848,0
15415,"02/16/15 15:59",21.89,29.15,454,896.5,0.004736477,1
3725,"02/07/15 7:54",19.65,19.445,0,450.5,0.002743703,0
7878,"02/10/15 5:08",20.15,33,0,444,0.004818864,0
9456,"02/12/15 12:40",24.175,22.7,238.5,726.5,0.004232026,0
13974,"02/15/15 15:58",21.445,31.445,48,658.5,0.0049741,0
900,"02/05/15 8:50",21.39,24.26,439,755.3333333,0.003817582,1
5606,"02/08/15 15:16",20.15,26.2675,58.75,420.25,0.00382969,0
2271,"02/06/15 7:40",20.2,18.6,401.3333333,439,0.002715358,1
8972,"02/12/15 4:36",20.6,23.6,0,556,0.003536096,0
16417,"02/17/15 8:41",20.6,30.5,419,801,0.004577563,1
2770,"02/04/15 10:08",23.66666667,26.06666667,746.3333333,1109,0.004717095,1
1537,"02/03/15 13:36",23.2,25.53333333,634,922.1666667,0.004490683,0
5193,"02/08/15 8:23",19.29,31.2,14,438,0.004315694,0
8224,"02/11/15 16:08",21.89,30.39,429,792.25,0.00493956,1
12818,"02/14/15 20:42",19.89,35.4,0,526.6666667,0.005088944,0
9987,"02/12/15 21:30",21.13333333,27.1,0,566,0.004200437,0
17599,"02/18/15 4:23",20.79,26.05,0,1463,0.003951776,0
17563,"02/18/15 3:47",20.79,26.2,0,1354,0.003974676,0
11684,"02/14/15 1:47",19.84,35.845,0,501,0.00513736,0
13179,"02/15/15 2:43",20,34,0,539,0.004919791,0
12621,"02/14/15 17:25",20,35.59,14,521.5,0.005151769,0
17205,"02/17/15 21:49",20.89,32.7,0,1523,0.004999556,0
16514,"02/17/15 10:18",21.2675,31.2675,433,964,0.004891856,1
14586,"02/16/15 2:10",20.39,27.5,0,853.5,0.004070877,0
12341,"02/14/15 12:45",20.35666667,35.09,47.66666667,500,0.005193046,0
13395,"02/15/15 6:19",20,32.2,0,574,0.004657381,0
357,"02/02/15 17:55",22.39,24.7,419,782.2,0.004133586,0
3696,"02/07/15 7:25",19.7,19.39,0,451.5,0.002744454,0
2381,"02/06/15 9:30",21.1,21.2,444,787.6666667,0.003274381,1
12808,"02/14/15 20:31",19.89,35.4,0,530.5,0.005088944,0
16946,"02/17/15 17:30",22.13333333,34.66333333,433,1649,0.005725554,1
10244,"02/13/15 1:47",21,25.29,0,573.3333333,0.003885959,0
12921,"02/14/15 22:25",19.89,35.9,0,535,0.005161418,0
14286,"02/15/15 21:10",20.32333333,31.89,0,701,0.004706105,0
6687,"02/09/15 9:16",20.1,29.823,406.75,710.125,0.004338155,1
7550,"02/09/15 23:39",20.39,32.95,0,511,0.004883985,0
1723,"02/05/15 22:33",20.55,21,0,453,0.003134826,0
13202,"02/15/15 3:06",20,33.79,0,545,0.004889165,0
9708,"02/12/15 16:52",22.1,27.5,444,599.25,0.004524451,1
12831,"02/14/15 20:55",19.85666667,35.46666667,0,528.3333333,0.005087993,0
3843,"02/07/15 9:53",20.89,18.82333333,241.3333333,459.3333333,0.002868147,0
9960,"02/12/15 21:04",21.2,27,0,569,0.00420211,0
15826,"02/16/15 22:50",20.39,30.2,0,713,0.004473437,0
1717,"02/03/15 16:36",22.73,31.21333333,441,1372.5,0.005342893,1
10825,"02/13/15 11:29",23.745,25.365,801.25,707.5,0.004611038,1
15779,"02/16/15 22:02",20.39,30,0,709,0.0044436,0
15505,"02/16/15 17:29",22,30.075,433,966.5,0.004921139,1
13591,"02/15/15 9:35",21.39,28.89,200.5,626.5,0.004551495,0
13581,"02/15/15 9:24",21.06666667,29.35666667,214.75,628.25,0.004534035,0
450,"02/02/15 19:28",21.29,23.89,0,584.5,0.003735893,0
16598,"02/17/15 11:42",21.445,32.645,444,1092.5,0.005165497,1
3508,"02/07/15 4:18",19.79,19.29,0,442,0.002745599,0
13416,"02/15/15 6:40",20,32.12666667,0,579.3333333,0.004646695,0
16633,"02/17/15 12:16",21.675,32.7675,452,1445,0.005259169,1
3678,"02/07/15 7:08",19.7,19.34,0,449.5,0.002737346,0
5708,"02/08/15 16:58",19.39,27.1,6,425,0.003768685,0
14411,"02/15/15 23:15",20.2,30.1,0,731,0.004406101,0
12198,"02/14/15 10:21",20.1,36.59,19,512.5,0.005330943,0
9036,"02/12/15 5:39",20.5,23.95,0,587,0.003566645,0
2331,"02/04/15 2:50",20.7,25,0,499,0.003770435,0
17478,"02/18/15 2:22",20.7,26.84,0,1212,0.004049745,0
990,"02/05/15 10:20",22.1,26.65,469,1047,0.004383619,1
734,"02/03/15 0:13",20.58,22.254,0,449.6,0.003329207,0
7888,"02/10/15 5:18",20.15,33,0,451.5,0.004818864,0
4463,"02/07/15 20:12",20,25.06666667,0,443,0.003619617,0
15555,"02/16/15 18:19",21.79,30.29,0,945,0.004892966,0
2048,"02/03/15 22:07",20.978,25.83,0,594.2,0.003964064,0
16230,"02/17/15 5:34",20.39,30.39,0,731,0.004501785,0
1818,"02/06/15 0:08",20.2,21.29,0,446.3333333,0.003110027,0
1068,"02/03/15 5:47",20.29,22.7,0,436,0.003335705,0
1575,"02/03/15 14:13",23.29,26.62,546,968,0.004708968,1
14214,"02/15/15 19:58",20.42666667,32.5,0,673.6666667,0.004827771,0
1955,"02/06/15 2:25",20.6,19.5,0,437,0.002918891,0
10819,"02/13/15 11:23",23.745,25.39,779,710,0.004615616,1
1157,"02/05/15 13:07",22.82333333,25.85666667,340.6666667,983,0.00444472,1
1735,"02/05/15 22:45",20.5,21.1,0,454.5,0.003140079,0
2441,"02/04/15 4:40",20.7,24.5,0,461.3333333,0.003694578,0
9898,"02/12/15 20:02",21.29,27.84,0,563,0.004357918,0
13367,"02/15/15 5:51",20.1,32.29,0,569,0.004699725,0
14005,"02/15/15 16:28",21.125,31.89,24,670.75,0.00494623,0
13343,"02/15/15 5:26",20.1,32.2,0,572.3333333,0.004686527,0
494,"02/05/15 2:04",21,25,0,440,0.003841124,0
12497,"02/14/15 15:21",19.89,36.2,25.25,518,0.005204911,0
7970,"02/10/15 6:40",20.1,33.09,0,447.6666667,0.004817065,0
10475,"02/13/15 5:38",20.79,25,0,559,0.00379152,0
3704,"02/07/15 7:34",19.7,19.445,0,449,0.002752273,0
2334,"02/04/15 2:53",20.7,24.9725,0,480,0.003766262,0
12157,"02/14/15 9:40",20.13333333,36.2,6,503.6666667,0.005284623,0
3801,"02/07/15 9:10",19.89,19.39,107.25,452.5,0.002777143,0
13844,"02/15/15 13:47",22.26,30.06666667,75.66666667,655,0.004998963,0
15346,"02/16/15 14:50",21.7,28.73,469,899.3333333,0.004613452,1
10458,"02/13/15 5:22",20.82333333,24.76333333,0,566.6666667,0.003763171,0
9526,"02/12/15 13:50",24,24.1,183,679.3333333,0.004447609,0
3664,"02/07/15 6:53",19.79,19.2,0,440.3333333,0.002732733,0
3274,"02/07/15 0:23",20,18.7,0,442,0.002696288,0
9234,"02/12/15 8:57",21.15,23.245,454.75,786.75,0.00360317,1
11993,"02/14/15 6:56",19.55,39.045,0,511,0.0054993,0
11464,"02/13/15 22:08",20.2,31.39,0,512.6666667,0.004596329,0
2619,"02/06/15 13:28",21.39,19.5,480.6666667,660,0.003064852,1
1007,"02/03/15 4:46",20.39,22.5,0,431.8,0.003326758,0
7304,"02/09/15 19:34",20.7,35.59,0,1120,0.005381409,0
9504,"02/12/15 13:27",24.2,23.675,653.75,718.5,0.004421761,1
6647,"02/09/15 8:37",19.5,26.89,0,471,0.003765138,0
14260,"02/15/15 20:44",20.39,32.09,0,693.5,0.004755538,0
5138,"02/08/15 7:27",19,31.39,0,437.5,0.004263812,0
6416,"02/09/15 4:46",19.29,26.89,0,459,0.003715958,0
8481,"02/11/15 20:25",21,30.09,0,497,0.004628997,0
16445,"02/17/15 9:08",20.89,30.89,419,850.3333333,0.004720722,1
317,"02/04/15 23:06",21.2,25.6,0,474,0.003982828,0
16821,"02/17/15 15:24",22.16666667,33.99666667,453,1415.666667,0.00562596,1
7494,"02/09/15 22:44",20.5,33.09,0,562,0.004938586,0
14808,"02/16/15 5:51",20.39,25.2,0,802,0.003728362,0
16937,"02/17/15 17:21",22.125,34.4,439,1537.5,0.00567875,1
577,"02/05/15 3:27",21,24.7,0,445,0.003794749,0
4813,"02/08/15 2:03",19.39,30.55,0,441.5,0.004251742,0
9560,"02/12/15 14:23",23.79,24.2,107,618,0.004409768,0
6235,"02/09/15 1:45",19.39,27.2,0,466,0.003782676,0
8422,"02/11/15 19:25",21.1,29.995,0,524,0.004642926,0
4179,"02/07/15 15:29",21.7,18.39,58,441.75,0.002945197,0
6576,"02/09/15 7:25",19.39,26,0,471,0.003614824,0
13052,"02/15/15 0:36",20,35.5,0,541,0.005138633,0
1968,"02/06/15 2:38",20.6,19.29,0,435,0.002887311,0
3815,"02/07/15 9:24",20.2675,19.175,152,455,0.002811441,0
8995,"02/12/15 4:59",20.6,24.35,0,566,0.003649131,0
4105,"02/07/15 14:15",22.5,17.245,139,444,0.002899617,0
17493,"02/18/15 2:37",20.7,26.89,0,1254.5,0.004057339,0
12446,"02/14/15 14:30",20.1,35.79,19,508.3333333,0.005213411,0
6626,"02/09/15 8:16",19.5,26.6,0,472,0.003724289,0
15107,"02/16/15 10:51",21.5,27.745,450.25,989.25,0.004399592,1
3746,"02/07/15 8:16",19.6,19.5,10.5,446,0.002742927,0
10654,"02/13/15 8:38",21.2,25.2,19,519,0.003920204,0
17279,"02/17/15 23:03",20.84,30.84,0,1159.5,0.004698436,0
5078,"02/08/15 6:28",19.245,31.65,0,435,0.004366035,0
14706,"02/16/15 4:09",20.39,26.245,0,846.5,0.003883937,0
15561,"02/16/15 18:24",21.7,30.39,0,922.5,0.004882107,0
10462,"02/13/15 5:25",20.79,24.69666667,0,569,0.003745239,0
5820,"02/08/15 18:49",19.29,27.6,0,426,0.003814675,0
1460,"02/03/15 12:19",22.39,27.29,603.6,1064,0.004570212,0
538,"02/05/15 2:48",21.05,24.84,0,435.5,0.003828207,0
13690,"02/15/15 11:13",22,29.16666667,370.75,636.5,0.00477137,0
14833,"02/16/15 6:16",20.39,25.1,0,801,0.003713479,0
7336,"02/09/15 20:06",20.6,35.09,0,974.5,0.005272288,0
15836,"02/16/15 22:59",20.34,30.2,0,710.5,0.004459543,0
14908,"02/16/15 7:32",20.39,24.6,0,806.5,0.003639073,0
11830,"02/14/15 4:14",19.7,36.545,0,501,0.005192838,0
1346,"02/03/15 10:25",21.7,27.90833333,484.8333333,1092.5,0.004480559,1
16678,"02/17/15 13:01",21.7,33.095,33.5,1164.5,0.005320378,0
17181,"02/17/15 21:24",20.945,33.145,0,1741.5,0.005085462,0
3052,"02/06/15 20:42",20.29,19.2,0,459.5,0.002819058,0
5231,"02/08/15 9:01",19.245,31.15,36,428.75,0.004296585,0
7353,"02/09/15 20:23",20.5,34.79,0,902,0.005194424,0
13075,"02/15/15 0:59",19.89,35.4,0,544,0.005088944,0
9458,"02/12/15 12:42",24.2,23.0225,497,722,0.004299052,0
17450,"02/18/15 1:53",20.79,27.195,0,1544.5,0.004126624,0
11054,"02/13/15 15:17",22.9725,28.445,495.25,568,0.00493792,1
14509,"02/16/15 0:53",20.29,28.65,0,804,0.004215968,0
14658,"02/16/15 3:22",20.39,26.7,0,860,0.003951699,0
15052,"02/16/15 9:55",21.6,26.85666667,536.3333333,1009,0.004284084,1
8437,"02/11/15 19:40",21,29.495,0,533,0.004536796,0
16970,"02/17/15 17:54",22.2,34.19333333,423.6666667,1675.333333,0.005670408,1
14029,"02/15/15 16:53",20.92666667,32.06,24,678,0.004912088,0
1802,"02/03/15 18:01",22.6,30.275,426,1239,0.005139888,1
781,"02/05/15 6:51",20.7,22.89,0,454.5,0.003450445,0
16621,"02/17/15 12:04",21.6,32.7225,438,1223.25,0.005227646,1
8999,"02/12/15 5:03",20.6,23.5,0,559,0.003521027,0
208,"02/02/15 15:27",23.29,28.7,467,1117.2,0.005079916,1
9316,"02/12/15 10:20",23.53333333,22.49666667,723.5,816.5,0.004034082,1
17888,"02/18/15 9:11",20.79,27.03,419,1488,0.004101421,1
11719,"02/14/15 2:23",19.79,36.2,0,504,0.005172462,0
7219,"02/09/15 18:08",22,37.59,0,1742,0.006162995,0
3759,"02/07/15 8:29",19.7,19.5,12,452.6666667,0.002760093,0
12075,"02/14/15 8:19",19.79,37,0,508,0.005287742,0
14355,"02/15/15 22:19",20.245,31.05,0,721,0.004558942,0
13895,"02/15/15 14:38",21.89,30.6,62,674,0.004973966,0
9074,"02/12/15 6:17",20.5,22.79,0,598,0.003392955,0
13920,"02/15/15 15:04",21.7,30.89,57,659.25,0.004963072,0
939,"02/03/15 3:38",20.5,22.42666667,0,436.6666667,0.003338572,0
308,"02/02/15 17:06",22.6,25.025,428.25,821.5,0.004242498,1
1863,"02/03/15 19:01",21.675,28.7675,0,941,0.00461241,0
3479,"02/07/15 3:49",19.79,19.245,0,437.5,0.002739166,0
194,"02/02/15 15:13",23.39,28.2,451.6,1073.6,0.005021172,1
1436,"02/03/15 11:55",22.2,27.52,548.6,1104.4,0.004555639,1
12847,"02/14/15 21:10",20,35.245,0,533.5,0.005101419,0
5440,"02/08/15 12:29",19.65,30.15,50,427,0.004264542,0
10260,"02/13/15 2:04",21,24.7,0,577,0.003794749,0
7746,"02/10/15 2:55",20.29,32.9,0,457,0.004846247,0
4387,"02/07/15 18:56",20.2,23.39,0,439,0.003418479,0
15972,"02/17/15 1:15",20,30.29,0,712,0.004379175,0
5867,"02/08/15 19:37",19.39,27.65,0,435,0.003845644,0
14694,"02/16/15 3:58",20.39,26.34,0,860,0.003898083,0
1641,"02/03/15 15:20",23,30.12,461,1280.2,0.005239927,1
2732,"02/04/15 9:30",22.29,25.85666667,611,943.6666667,0.004302068,1
14447,"02/15/15 23:51",20.245,29.6,0,726.5,0.004344557,0
6372,"02/09/15 4:01",19.34,26.7,0,471.5,0.00370112,0
10708,"02/13/15 9:32",22.175,25.445,602,587.75,0.004203371,1
5289,"02/08/15 9:59",19.39,30.6,19,428,0.004258748,0
823,"02/03/15 1:41",20.6,22.13333333,0,449,0.003315167,0
14998,"02/16/15 9:02",20.7,25.79,405,899,0.003890326,1
2612,"02/06/15 13:21",21.29,19.55,489,652,0.003053876,1
17747,"02/18/15 6:51",20.79,26.79,0,1507,0.004064767,0
6962,"02/09/15 13:52",21.26,32.96666667,478,1125.333333,0.005157506,1
2108,"02/06/15 4:58",20.39,18.7,0,429,0.002762411,0
3369,"02/07/15 1:59",19.89,18.89,0,433,0.002705218,0
13740,"02/15/15 12:04",22.575,28.7225,195,629.25,0.004866797,0
6920,"02/09/15 13:09",21.5,33.245,469,1254,0.005279143,1
6258,"02/09/15 2:08",19.39,27,0,467.5,0.003754695,0
920,"02/05/15 9:10",21.7675,24.865,490,847.75,0.004005429,1
9612,"02/12/15 15:16",22.89,25.5,60.66666667,567,0.004400846,0
3216,"02/06/15 23:25",20,18.79,0,434.5,0.002709321,0
16126,"02/17/15 3:49",20.2,30.39,0,723.5,0.004448856,0
8682,"02/11/15 23:45",20.6,27.195,0,497,0.004078283,0
2579,"02/06/15 12:49",21.7,20,499,760,0.00320437,1
7951,"02/10/15 6:21",20.1,33.16333333,0,448.3333333,0.004827823,0
7665,"02/10/15 1:34",20.29,32.95,0,463,0.004853669,0
11917,"02/14/15 5:41",19.6,38.29,0,501,0.005408967,0
1746,"02/03/15 17:05",22.7,31.29,433,1384.25,0.005346307,1
9322,"02/12/15 10:25",23.55,22.65,732.5,798.5,0.004065866,1
7320,"02/09/15 19:50",20.7,35.29,0,1048,0.005335658,0
7566,"02/09/15 23:55",20.39,32.9,0,501,0.004876516,0
11100,"02/13/15 16:04",22.2675,30.075,438,601.5,0.005002662,1
6096,"02/08/15 23:25",19.5,27.5,0,452.5,0.003851079,0
15783,"02/16/15 22:07",20.39,30,0,714,0.0044436,0
10771,"02/13/15 10:34",23.29,24.42666667,762,610,0.004318283,1
1311,"02/03/15 9:49",21.42666667,27.23,462.3333333,983,0.004297878,1
5134,"02/08/15 7:24",19.1,31.46333333,0,440.6666667,0.004300779,0
14146,"02/15/15 18:49",20.5,32.9,0,649,0.004910005,0
16294,"02/17/15 6:38",20.5,30.39,0,754,0.004532682,0
942,"02/03/15 3:40",20.4725,22.3925,0,438.25,0.003327776,0
5209,"02/08/15 8:38",19.2,31.1,6,431.3333333,0.004277545,0
12681,"02/14/15 18:24",19.79,35.4,0,518.5,0.005057224,0
6251,"02/09/15 2:00",19.39,27.1,0,466.5,0.003768685,0
15796,"02/16/15 22:20",20.29,30.29,0,722,0.004459031,0
12274,"02/14/15 11:38",20.6,35.345,47.75,504.25,0.005310929,0
14386,"02/15/15 22:50",20.2,30.6,0,715.5,0.004479819,0
13354,"02/15/15 5:38",20.1,32.29,0,569.5,0.004699725,0
5583,"02/08/15 14:53",20.29,26.2,79.75,426.25,0.003853207,0
315,"02/04/15 23:05",21.2,25.6,0,469,0.003982828,0
4552,"02/07/15 21:42",19.89,27.245,0,441.5,0.00390925,0
3205,"02/06/15 23:15",19.79,18.79,0,432,0.002674127,0
9075,"02/12/15 6:19",20.5,22.89333333,0,600.3333333,0.003408424,0
11133,"02/13/15 16:37",21.79,31.2,444,611,0.005041157,1
1486,"02/05/15 18:36",21.39,23.05,0,702.5,0.003626065,0
6525,"02/09/15 6:35",19.39,26.29,0,461.75,0.00365538,0
5317,"02/08/15 10:27",19.35666667,30.6,24,426.6666667,0.004249861,0
12128,"02/14/15 9:11",20.05,36.3175,10,510.75,0.005274412,0
2124,"02/06/15 5:13",20.29,18.65,0,427,0.002737949,0
9310,"02/12/15 10:14",23.315,23.0475,697,827.5,0.004079064,1
2340,"02/06/15 8:50",20.89,19.79,433,635.75,0.003016154,1
1617,"02/05/15 20:47",21,19.6,0,479.5,0.00300743,0
5838,"02/08/15 19:08",19.2,27.7,0,439,0.003807042,0
5727,"02/08/15 17:17",19.39,27.2,20.66666667,426,0.003782676,0
1603,"02/05/15 20:32",21.2,19.39,0,474,0.003012003,0
17208,"02/17/15 21:52",20.89,32.59,0,1521.5,0.004982604,0
6381,"02/09/15 4:11",19.39,26.7,0,469.5,0.003712727,0
7371,"02/09/15 20:41",20.55,34.345,0,822,0.005143407,0
13825,"02/15/15 13:28",22.4175,29.65,118,656.5,0.004976977,0
14623,"02/16/15 2:47",20.39,27.1,0,856.5,0.004011282,0
2724,"02/06/15 15:14",22.2,21.7675,508.75,930,0.003597866,1
4049,"02/07/15 13:19",23.075,16.865,248.25,452.5,0.002936499,0
1895,"02/06/15 1:25",20.29,20.55,0,441,0.003018235,0
7965,"02/10/15 6:35",20.2,33.09,0,454,0.004847194,0
7891,"02/10/15 5:21",20.2,33,0,446,0.004833908,0
9420,"02/12/15 12:04",24,22.7,295.25,767,0.004187502,0
15209,"02/16/15 12:33",21.6,28.05,469,915,0.00447581,1
14308,"02/15/15 21:32",20.34,31.7,0,708.5,0.004682711,0
13136,"02/15/15 1:59",20,34.5225,0,538.5,0.004996004,0
7848,"02/10/15 4:38",20.1,33,0,443.5,0.004803862,0
13117,"02/15/15 1:40",20,34.79,0,537.5,0.005035029,0
5311,"02/08/15 10:21",19.29,30.6,24,431.5,0.004232135,0
1948,"02/06/15 2:18",20.6,19.5,0,440,0.002918891,0
